,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB,longitude,latitude
623168,995039,,611002.0,1.0,0.0,0.0,1.0,0.0,East,2022/2023,YARROW STREET,LYON STREET,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,Easter,0.0,0.0,Overcast,3133100.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Southland Region,Nil,1-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,75.0,Invercargill City,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,168.384293354961,-46.4027691152533
623172,995043,,534400.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,VICTORIA STREET,CONNELL STREET,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1078205.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,12.0,Hauraki District,Give way,,,0.0,0.0,1.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,175.838535036758,-37.3996921667015
623176,995047,85.0,585314.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,OTIRA HIGHWAY,TARAMAKAU HIGHWAY,Minor Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,2422400.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Coast Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,57.0,Westland District,Nil,1.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,171.129849847181,-42.5857305853694
623177,995048,,506201.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,HIBISCUS COAST HIGHWAY,WERANUI ROAD,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,176204.0,2.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,60.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Strong wind,174.706693777303,-36.5511724563311
623191,995062,,542904.0,0.0,0.0,0.0,1.0,1.0,South,2022/2023,WAIOEKA ROAD,MATAHANEA REST STOP,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1335700.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,27.0,Ōpōtiki District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,177.272249435945,-38.1366292055594
623197,995068,,566000.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,MACKAYS TO PEKA PEKA EXPRESSWAY,KAPITI ROAD OFF RAMP,Serious Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1999301.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,1.0,0.0,100.0,0.0,None,1.0,0.0,,43.0,Kapiti Coast District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,175.015635922998,-40.8962846959198
623198,995069,,608600.0,0.0,1.0,0.0,3.0,0.0,Null,2022/2023,MELMORE TERRACE,INNISCORT STREET,Minor Crash,No,2023,0.0,North,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,3030106.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Otago Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,69.0,Central Otago District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,169.196530653466,-45.046344130195
623199,995070,,514401.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,ROSEBANK ROAD,LAYARD STREET,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,382200.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,1.0,1.0,,76.0,Auckland,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.698827545471,-36.8945779217249
623214,995085,,508704.0,0.0,0.0,0.0,2.0,1.0,Null,2022/2023,EAST COAST ROAD,SPENCER ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,179130.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Stop,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.72346496572,-36.7245140069259
623220,995091,,508520.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,NORTHERN MOTORWAY,UPPER HARBOUR HWY ON RAMP,Serious Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,191104.0,0.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Motorway ramp,1-way,Sealed,,0.0,1.0,0.0,100.0,0.0,On,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Null,174.732821989688,-36.7569051670053
623223,995094,,591500.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,COLOMBO STREET,HEREFORD STREET,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,2651100.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,0.0,0.0,30.0,0.0,Off,0.0,0.0,,60.0,Christchurch City,Traffic Signals,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,172.636643644531,-43.5319615854883
623231,995102,,514500.0,0.0,0.0,0.0,3.0,0.0,South,2022/2023,NEW WINDSOR ROAD,MAIORO STREET,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,Easter,0.0,0.0,Dark,376500.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,0.0,1.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.713839629267,-36.9074346289961
623234,995105,,501802.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,MATARAU ROAD,PIPIWAI ROAD,Serious Crash,No,2023,0.0,South,1.0,0.0,1.0,Flat,0.0,,0.0,0.0,Bright sun,69100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northland Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,2.0,Whangarei District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,174.229485254638,-35.6636519090655
623310,995181,,600500.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,HARRIS STREET,MANSE STREET,Serious Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2820300.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,1.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,66.0,Waimate District,Stop,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,171.042950602535,-44.7318631758069
623311,995182,,584202.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,LOWER QUEEN STREET,MCSHANE ROAD,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,2365503.0,1.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Tasman Region,Nil,2-way,Sealed,,0.0,0.0,0.0,60.0,0.0,Off,0.0,0.0,,51.0,Tasman District,Stop,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,173.171108165006,-41.3269686431974
623312,995183,,553302.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,SOUTH ROAD,ARAWHATA ROAD,Serious Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1629200.0,0.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Taranaki Region,Nil,2-way,Sealed,,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,35.0,South Taranaki District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,173.823230707062,-39.4116801537773
623317,995188,,520303.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,MOUNT WELLINGTON HIGHWAY,ROWLANDS AVENUE,Serious Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,627700.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,1.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,On,0.0,0.0,,76.0,Auckland,Give way,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.839442911272,-36.907456821861
623320,995191,,524604.0,0.0,0.0,0.0,1.0,0.0,West,2022/2023,SOUTH-WESTERN MOTORWAY,PLUNKET OBR,Minor Crash,Yes,2023,0.0,East,0.0,0.0,0.0,Flat,1.0,,0.0,0.0,Dark,780208.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,1-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,On,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Heavy rain,Null,174.865804343836,-36.9973333677642
623322,995193,,597503.0,0.0,0.0,0.0,1.0,0.0,West,2022/2023,MAIN SOUTH ROAD,BROWNS ROAD,Serious Crash,Yes,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2727201.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,1.0,0.0,70.0,0.0,Off,0.0,0.0,,62.0,Selwyn District,Nil,,,0.0,0.0,1.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,172.192176177864,-43.6607017779916
623328,995199,,573522.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,TAKAPU ROAD,TAWA-GRENADA NORTH OFF RAMP,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,2053703.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Wellington Region,Motorway ramp,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,47.0,Wellington City,Stop,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Light rain,Null,174.832639111137,-41.1844802431201
623329,995200,,514102.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,NELSON STREET,COOK STREET,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,434500.0,1.0,0.0,0.0,4.0,,,0.0,,0.0,1.0,0.0,0.0,Auckland Region,Nil,1-way,Sealed,,0.0,0.0,0.0,30.0,0.0,Off,0.0,0.0,,76.0,Auckland,Traffic Signals,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.758483003906,-36.8513506027649
623333,995204,,523819.0,0.0,0.0,0.0,2.0,0.0,North,2022/2023,HILL ROAD,MURRAYFIELD LANE,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,760810.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.917117280434,-37.0100205691999
623337,995208,,511303.0,0.0,0.0,0.0,1.0,0.0,West,2022/2023,CLARK STREET,OLYMPIC PLACE,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,265200.0,1.0,0.0,0.0,5.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Light rain,Null,174.690247553124,-36.9104047594218
623342,995213,,513410.0,0.0,0.0,0.0,0.0,0.0,East,2022/2023,KAKANO ROAD,FRED TAYLOR DRIVE,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,224000.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,2.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,174.598802360867,-36.8130557408579
623347,995218,,536653.0,0.0,0.0,0.0,0.0,0.0,North,2022/2023,WILSON ROAD NORTH,SH 2,Serious Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1209802.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,22.0,Western Bay of Plenty District,Unknown,,,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,176.438391674939,-37.7855526495339
623350,995221,,526601.0,0.0,0.0,0.0,1.0,0.0,East,2022/2023,SH 23,KARAMU WALKWAY,Minor Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,859300.0,3.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,13.0,Waikato District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,175.077040012541,-37.8258112730594
623355,995226,,568501.0,0.0,0.0,0.0,3.0,0.0,East,2022/2023,PILMUIR STREET,HOSPITAL ENT N,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,Easter,0.0,0.0,Dark,1945500.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,46.0,Lower Hutt City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.924401820778,-41.2056391546812
623364,995235,,525101.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,WEYMOUTH ROAD,WORDSWORTH ROAD,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,771800.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,1.0,0.0,,76.0,Auckland,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.884949000021,-37.0283816869486
623365,995236,,545721.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,SH 51,BENNETT ROAD,Minor Crash,Yes,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1472300.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,60.0,0.0,On,0.0,0.0,,30.0,Hastings District,Stop,1.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,176.872684185696,-39.6295328049565
623368,995239,,535231.0,0.0,0.0,0.0,0.0,0.0,South,2022/2023,SH 29,SUMMIT LOOKOUT,Serious Crash,Yes,2023,0.0,West,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,1114500.0,1.0,0.0,0.0,3.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,1.0,0.0,60.0,0.0,None,0.0,0.0,,15.0,Matamata-Piako District,Nil,,,0.0,0.0,1.0,0.0,Urban,1.0,0.0,0.0,Light rain,Null,175.922863369058,-37.8789358720049
623375,995246,,514102.0,1.0,0.0,0.0,1.0,0.0,Null,2022/2023,QUEEN STREET,TURNER STREET,Serious Crash,No,2023,0.0,North,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,435201.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,1.0,0.0,30.0,0.0,Off,0.0,0.0,,76.0,Auckland,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Heavy rain,Null,174.762531417489,-36.855410407239
623377,995248,,530700.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,MANSEL AVENUE,MASTERS AVENUE,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,888700.0,3.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,16.0,Hamilton City,Stop,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,175.318482780347,-37.7973983501751
623381,995252,,603720.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,LYNN STREET,CHAPMAN STREET,Minor Crash,No,2023,0.0,West,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,2892101.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Otago Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,71.0,Dunedin City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,170.492349068954,-45.8579910758739
623383,995254,,536630.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,SH 29,NGAMUWAHINE ROAD,Minor Crash,Yes,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1191900.0,1.0,0.0,0.0,2.0,,,1.0,,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,Off,1.0,0.0,,22.0,Western Bay of Plenty District,Give way,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,176.013824531802,-37.8179819838926
623450,995321,,524002.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,SOUTH-WESTERN MOTORWAY,RIMU ROAD ON RAMP,Minor Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,722400.0,1.0,0.0,0.0,3.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Bridge,1-way,Sealed,,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,1.0,0.0,Open,0.0,0.0,0.0,Heavy rain,Strong wind,174.788961219955,-36.9353160227369
623454,995325,,529700.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,VIALOU STREET,LIVERPOOL STREET,Minor Crash,No,2023,0.0,North,0.0,0.0,1.0,Flat,0.0,,1.0,0.0,Dark,910000.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,3.0,0.0,,16.0,Hamilton City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.272749746202,-37.7816660318598
623457,995328,,610051.0,0.0,0.0,0.0,0.0,1.0,Null,2022/2023,WAIMATUKU BUSH ROAD,RIVERTON WALLACETOWN HIGHWAY,Minor Crash,No,2023,0.0,North,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,3078700.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,73.0,Southland District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,168.206128431941,-46.3010540250498
623458,995329,,544300.0,0.0,0.0,0.0,1.0,0.0,East,2022/2023,GLADSTONE ROAD,COOK STREET,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1366700.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Gisborne Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,28.0,Gisborne District,Nil,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,178.00445051626,-38.6540241645262
623459,995330,,587830.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,HALSWELL JUNCTION ROAD,SPRINGS ROAD,Minor Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2499100.0,1.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Canterbury Region,Nil,1-way,Sealed,,0.0,0.0,0.0,60.0,0.0,Off,0.0,0.0,,60.0,Christchurch City,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,172.528496408765,-43.5616104105685
623460,995331,,543901.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,NELSON ROAD,CAMERON ROAD,Minor Crash,No,2023,0.0,North,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Overcast,1359700.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gisborne Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,80.0,0.0,Off,0.0,0.0,,28.0,Gisborne District,Nil,0.0,0.0,0.0,2.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,177.973775275559,-38.6394285763337
623462,995333,,609302.0,0.0,0.0,0.0,3.0,0.0,West,2022/2023,FRANKTON ROAD,MIDDLETON ROAD,Minor Crash,Yes,2023,0.0,East,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,3038234.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Otago Region,Nil,2-way,Sealed,,0.0,0.0,0.0,70.0,0.0,Off,0.0,1.0,,70.0,Queenstown-Lakes District,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,168.704321967495,-45.0211255942861
623468,995339,,532502.0,0.0,0.0,0.0,1.0,1.0,North,2022/2023,WESTERN BAY ROAD,KURATAU HYDRO ROAD,Serious Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1026302.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,21.0,Taupo District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain,Null,175.683059636846,-38.8486593806639
623469,995340,,536654.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,SH 33,MAUNGARANGI ROAD,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1212400.0,3.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,22.0,Western Bay of Plenty District,Nil,,,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Light rain,Null,176.403700740496,-37.8333338396927
623474,995345,,535232.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,HARWOODS ROAD,BROWN ROAD,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Twilight,1114202.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,19.0,South Waikato District,Give way,,,0.0,0.0,1.0,0.0,Open,0.0,0.0,0.0,Heavy rain,Strong wind,175.837115675919,-37.920396837065
623476,995347,,585802.0,0.0,0.0,0.0,0.0,0.0,West,2022/2023,MARKHAM STREET,CARTERS ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Twilight,2441701.0,1.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,58.0,Hurunui District,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Frost,172.729097973748,-43.1532620997019
623482,995353,,569100.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,EWEN BRIDGE,WOBURN ROAD,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,1966200.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wellington Region,Bridge,1-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,46.0,Lower Hutt City,Give way,1.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.899517615174,-41.2126228343644
